Time_fs,Site_0_Population,Site_1_Population,Site_2_Population,Site_3_Population,Site_4_Population,Site_5_Population,Site_6_Population
424.2424242424242,0.1428571384904423,0.14285713849044251,0.14285713849044235,0.1428571384904423,0.14285713849044243,0.1428571384904425,0.14285713849044235
429.2929292929293,0.1428571384816035,0.14285713848160375,0.1428571384816039,0.14285713848160375,0.1428571384816037,0.14285713848160372,0.14285713848160345
434.3434343434343,0.14285713844647102,0.14285713844647127,0.14285713844647108,0.14285713844647102,0.1428571384464712,0.14285713844647122,0.14285713844647108
439.3939393939394,0.14285713843763223,0.1428571384376325,0.14285713843763262,0.1428571384376325,0.14285713843763242,0.14285713843763245,0.1428571384376322
444.4444444444444,0.14285713840249978,0.14285713840250003,0.14285713840249983,0.14285713840249978,0.14285713840249992,0.14285713840249997,0.14285713840249983
449.4949494949495,0.142857138393661,0.14285713839366126,0.14285713839366138,0.14285713839366126,0.14285713839366118,0.1428571383936612,0.14285713839366093
454.5454545454545,0.14285713835852853,0.14285713835852878,0.1428571383585286,0.14285713835852853,0.14285713835852867,0.14285713835852873,0.1428571383585286
459.5959595959596,0.14285713834968972,0.14285713834969002,0.1428571383496901,0.14285713834969002,0.14285713834968994,0.14285713834968997,0.1428571383496897
464.6464646464646,0.14285713831455726,0.14285713831455754,0.14285713831455732,0.14285713831455726,0.1428571383145574,0.14285713831455746,0.14285713831455732
469.6969696969697,0.1428571383057185,0.14285713830571875,0.1428571383057189,0.14285713830571875,0.1428571383057187,0.14285713830571872,0.14285713830571845
474.7474747474747,0.14285713827058602,0.14285713827058627,0.14285713827058608,0.14285713827058602,0.1428571382705862,0.14285713827058621,0.14285713827058608
479.7979797979798,0.14285713826174723,0.1428571382617475,0.14285713826174762,0.1428571382617475,0.14285713826174742,0.14285713826174745,0.1428571382617472
484.8484848484848,0.14285713822661478,0.14285713822661503,0.14285713822661483,0.14285713822661478,0.14285713822661492,0.14285713822661497,0.14285713822661483
489.89898989898984,0.1428571381914822,0.14285713819148246,0.14285713819148227,0.1428571381914822,0.14285713819148238,0.14285713819148244,0.14285713819148227
494.9494949494949,0.14285713818264342,0.1428571381826437,0.1428571381826438,0.1428571381826437,0.14285713818264362,0.14285713818264364,0.1428571381826434
500.0,0.14285713817380474,0.142857138173805,0.14285713817380513,0.142857138173805,0.1428571381738049,0.14285713817380494,0.1428571381738047
