time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherence_l1_norm,qfi,etr
24.04809619238477,0.9980519847546845,0.0010974000445965963,4.110648754787302e-05,2.7750378922633996e-05,9.008118582674265e-05,0.0004419687761998887,0.0002497083722215951,0.18776131999469547,0.1875642917936028,4.110648754787302e-05
25.0501002004008,0.9978867873585275,0.0011903414660902362,4.4707035745818913e-05,3.0109877638729394e-05,9.775604661654898e-05,0.0004793616005616067,0.00027093661481952146,0.19580940675417646,0.18756499632172585,4.4707035745818913e-05
26.052104208416832,0.9977149198170028,0.0012870154137050228,4.84720070957069e-05,3.256565897184195e-05,0.00010574668854857173,0.0005182497318013911,0.0002930306828746372,0.20387507836935137,0.1875657593179908,4.84720070957069e-05
27.054108216432862,0.997536389234978,0.0013874154950015338,5.2403512083756786e-05,3.511773833958945e-05,0.0001140534728484501,0.0005586298451377027,0.0003159907016108767,0.2119582902356334,0.18756658310104277,5.2403512083756786e-05
28.056112224448896,0.9973512028745197,0.0014915351390449216,5.650374331809158e-05,3.776613258234539e-05,0.00012267677760932798,0.0006004985169007236,0.00033981681602480974,0.22005899761739456,0.18756746998952675,5.650374331809158e-05
29.058116232464926,0.9971593681544996,0.001599367596995821,6.077497523068708e-05,4.051085986513239e-05,0.00013161699749761547,0.0006438522250243659,0.0003645091908868236,0.22817715561195484,0.18756842228620127,6.077497523068708e-05
30.06012024048096,0.9969608926501934,0.0017109059427148107,6.521956377190398e-05,4.335193957610084e-05,0.00014087454344938384,0.0006886873495512684,0.0003900680107432852,0.2363127191139009,0.18756944230176809,6.521956377190398e-05
31.06212424849699,0.9967557840928726,0.0018261430733803174,6.983994609761162e-05,4.628939222164658e-05,0.00015044984235748678,0.0007350001731506813,0.00041649347991966915,0.244465642779761,0.18757053235407786,6.983994609761162e-05
32.06412825651302,0.9965440503693895,0.0019450717101199225,7.4638640248914e-05,4.932323931822271e-05,0.00016034333674950954,0.000782786881649126,0.0004437858225246316,0.25263588099306167,0.18757169473953453,7.4638640248914e-05
33.06613226452905,0.9963256995217542,0.0020676843986549734,7.961824482448677e-05,5.245350328090294e-05,0.00017055548445664252,0.0008320435645737331,0.0004719452824550074,0.2608233878297906,0.18757293175930786,7.961824482448677e-05
34.06813627254509,0.9961007397467038,0.002193973509958438,8.47814386455361e-05,5.5680207308754373e-05,0.00018108675827358637,0.0008827662157081465,0.0005009721234017126,0.26902811702428875,0.18757424573124862,8.47814386455361e-05
35.07014028056112,0.9958691793952666,0.0023239312409259125,9.01309804133877e-05,5.9003375267079046e-05,0.00019193764560958932,0.0009349507336608716,0.0005308666288565307,0.27725002193559434,0.18757563894064003,9.01309804133877e-05
36.07214428857715,0.9956310269723175,0.002457549615059716,9.566970835971772e-05,6.242303156658616e-05,0.0002031086481307283,0.0009885929224459748,0.0005616291021197594,0.2854890555142584,0.18757711370136115,9.566970835971772e-05
37.07414829659318,0.9953862911361268,0.0025948204831659884,0.00010140053988943296,6.593920103955624e-05,0.00021460028139354053,0.0010436884920759996,0.0005932598663086998,0.2937451702696543,0.18757867230346129,0.00010140053988943296
38.07615230460922,0.995134980697902,0.0027357355240647057,0.00010732647121621223,6.955190881306128e-05,0.00022641307447011854,0.0011002330591669887,0.0006257592643669594,0.30201831823779546,0.18758031704890446,0.00010732647121621223
39.07815631262525,0.9948771046213226,0.002880286245312522,0.00011345057699071724,7.326118017930629e-05,0.00023854756956478298,0.0011582221475554897,0.0006591276590745529,0.31030845094968307,0.18758205022297406,0.00011345057699071724
40.080160320641276,0.9946126720220685,0.003028463983938386,0.00011977600992148362,7.706704046315752e-05,0.00025100432162244876,0.0012176511889274255,0.0006933654330587708,0.3186155194001968,0.18758387412763414,0.00011977600992148362
41.08216432865731,0.9943416921673395,0.0031802599071918103,0.00012630600038850178,8.096951488692566e-05,0.000263783897928805,0.001278515523458701,0.0007284729888057987,0.32693947401754464,0.187585791050551,0.00012630600038850178
42.08416833667334,0.9940641744753714,0.0033356650133037134,0.00013304385604949703,8.496862843247189e-05,0.00027688687770242425,0.0013408104004674125,0.0007644507486730522,0.3352802646332854,0.18758780328495114,0.00013304385604949703
43.08617234468937,0.9937801285149419,0.003494670132259784,0.0001399929614389201,8.906440570070793e-05,0.0002903138516789316,0.001404530979077552,0.0008012991549022198,0.34363784045293744,0.18758991311770648,0.0001399929614389201
44.0881763527054,0.9934895640048711,0.0036572659265862056,0.00014715677755965727,9.325687076855965e-05,0.00030406542168734906,0.0014696723288940448,0.000839018669632966,0.35201215002718195,0.18759212283251164,0.00014715677755965727
45.09018036072144,0.9931924908135162,0.0038234428921477366,0.0001545388414674703,9.754604704346734e-05,0.0003181422002187509,0.0015362294306890138,0.0008776097749172913,0.3604031412236751,0.18759443472179876,0.0001545388414674703
46.09218436873747,0.9928889189582575,0.003993191358957977,0.00016214276584817675,0.0001019319571154968,0.00033254480998735144,0.001604197177099121,0.0009170729727345035,0.3688107611994762,0.18759685106290788,0.00016214276584817675
47.0941883767535,0.9925788586049787,0.004166501492001777,0.00016997223858758126,0.00010641462260713345,0.0003472738834841595,0.001673570373333849,0.0009574087850067909,0.3772349563740978,0.18759937414191658,0.00016997223858758126
48.09619238476954,0.9922623200675422,0.004343363292069688,0.00017803102233416793,0.00011099406402083815,0.00036233006252333325,0.0017443437378945937,0.000998617753615354,0.38567567240319145,0.18760200623537043,0.00017803102233416793
49.09819639278557,0.9919393138072539,0.004523766596604314,0.00018632295405456413,0.00011567030058443814,0.0003777139977813646,0.0018165119033044087,0.0010407004404170816,0.3941328541528655,0.1876047496277584,0.00018632295405456413
50.1002004008016,0.9916098504323261,0.004707701080558555,0.0001948519445817879,0.00012044335009443418,0.0003934263483292366,0.0018900694168482812,0.0010836574272617336,0.4026064456746492,0.1876076065916545,0.0001948519445817879
51.10220440881763,0.9912739406973298,0.004895156257265539,0.0002036219781562877,0.0001253132287572994,0.0004094677811576857,0.00196501074132377,0.0011274893160096136,0.4110963901811006,0.187610579407576,0.0002036219781562877
52.104208416833664,0.9909315955026438,0.0050861214793202405,0.00021263711195978842,0.00013027995102885242,0.0004258389706957142,0.0020413302558018828,0.001172196728549683,0.4196026300220661,0.18761367034968549,0.00021263711195978842
53.106212424849694,0.9905828258938951,0.005280585939472598,0.00022190147564195132,0.0001353435294517828,0.00044254059832248824,0.0021190222563980165,0.0012177803068181127,0.42812510666158765,0.18761688168340812,0.00022190147564195132
54.108216432865724,0.9902276430613941,0.005478538671532119,0.00023141927083986308,0.00014050397449141336,0.0004595733518727721,0.002198080957052843,0.0012642407128172217,0.43666376065546775,0.1876202156876724,0.00023141927083986308
55.110220440881754,0.9898660583395624,0.005679968551283783,0.00024119477069036403,0.0001457612943697793,0.0004769379251360387,0.0022785004903229564,0.0013115786286347821,0.4452185316294833,0.1876236746342581,0.00024119477069036403
56.11222444889779,0.9894980832063571,0.005884864297415187,0.00025123231933522525,0.0001511154948981089,0.0004946350173494049,0.002360274908181148,0.0013597947564636668,0.45378935825825495,0.18762726078541286,0.00025123231933522525
57.11422845691382,0.9891237292826858,0.0060932144724548335,0.0002615363314191915,0.0001565665793077903,0.0005126653326845376,0.0024433981828261473,0.0014088898186217877,0.4623761782447669,0.18763097641132775,0.0002615363314191915
58.11623246492985,0.9887430083318153,0.006305007483721423,0.0002721112915808977,0.0001621145480799087,0.0005310295797286903,0.0025278642075016685,0.0014588645575723182,0.47097892830053734,0.18763482377583915,0.0002721112915808977
59.11823647294589,0.988355932258777,0.006520231584284081,0.00028296175393667343,0.0001677593987734406,0.0005497284709600034,0.0026136667973246097,0.0015097197359441575,0.4795975441264361,0.1876388051483437,0.00028296175393667343
60.12024048096192,0.987962513109765,0.006738874873933346,0.0002940923415572499,0.000173501125852192,0.0005687627222172417,0.0027007996901222396,0.001561456136552598,0.4882319603941464,0.18764292278394018,0.0002940923415572499
61.12224448897795,0.9875627630715266,0.0069609253001629125,0.00030550774593737876,0.00017933972051056659,0.0005881330521641084,0.0027892565472782058,0.0016140745624201763,0.49688211072826705,0.187647178946465,0.00030550774593737876
62.12424849699398,0.9871566944707483,0.007186370659161939,0.00031721272645837917,0.0001852751704982546,0.0006078401817483002,0.0028790309545872203,0.0016675758367976766,0.505547927689051,0.1876515758926055,0.00031721272645837917
63.126252505010015,0.9867443197734358,0.007415198596817785,0.00032921210984362547,0.00019130745994392902,0.0006278848336554582,0.0029701164231182263,0.0017219608031852312,0.5142293427557746,0.18765611588540385,0.00032921210984362547
64.12825651302605,0.9863256515842882,0.007647396609729194,0.0003415107896069917,0.00019743656917804023,0.0006482677317581696,0.0030625063900859093,0.0017772303253535192,0.5229262863107322,0.18766080117678144,0.0003415107896069917
65.13026052104208,0.9859007026460659,0.007882952046229647,0.0003541137254942614,0.00020366247455479844,0.0006689896005601896,0.0031561942197303678,0.0018333852873650015,0.5316386876238519,0.1876656340273973,0.0003541137254942614
66.1322645290581,0.9854694858389522,0.008121852107420897,0.00036702594291752525,0.00020998514827343516,0.0006900511646360319,0.0032511732042047685,0.0018904265935951736,0.5403664748379232,0.18767061668043533,0.00036702594291752525
67.13426853707413,0.9850320141799114,0.0083640838482165,0.00038025253238257664,0.00021640455819883572,0.0007114531480661074,0.003347436564470854,0.001948355168753803,0.5491095749544321,0.18767575140370357,0.00038025253238257664
68.13627254509018,0.984588300822038,0.008609634178395264,0.0003937986489093194,0.00022292066768163328,0.0007331962738675545,0.0034449774512020593,0.0020071719579061046,0.5578679138199959,0.18768104042926523,0.0003937986489093194
69.13827655310621,0.9841383590539036,0.008858489863664451,0.0004076695114452076,0.00022953343537785847,0.0007552812634209441,0.0035437889456941436,0.002066877926493832,0.5666414161133895,0.18768648601777932,0.0004076695114452076
